Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,clustering,triangles,eigencentrality
A63B2047,A63B2047,,20,4942.277908,5,0.350192,0.36797,0.000014,3,0.649123,111,0.029431
A63B2208,A63B2208,,35,24633.916283,5,0.360459,0.382634,0.000067,3,0.54902,308,0.051859
B01D2275,B01D2275,,6,4303.007965,6,0.298034,0.30713,0,9,1,10,0.001936
B01D2279,B01D2279,,22,6212.484901,5,0.367503,0.387283,0.000136,9,0.380952,80,0.028641
B01D45,B01D45,,24,7369.128517,5,0.335256,0.351112,0.000193,9,0.43083,109,0.0175
B01D46,B01D46,,59,57602.02816,5,0.397019,0.421016,0.002124,9,0.198427,328,0.066991
B01D50,B01D50,,8,2571.651123,6,0.298081,0.307391,0.000001,9,0.857143,18,0.002359
B04C2009,B04C2009,,7,12541.647827,6,0.295418,0.304493,0,9,1,15,0.001903
B04C3,B04C3,,7,2431.157524,6,0.291778,0.301725,0.000007,9,0.6,9,0.002096
B04C5,B04C5,,7,38129.36377,6,0.295418,0.304493,0,9,1,15,0.001903
B04C9,B04C9,,7,10979.842041,6,0.295418,0.304493,0,9,1,15,0.001903
B60H1,B60H1,,186,280133.131794,4,0.442037,0.473193,0.004915,1,0.234665,3994,0.376826
B60H2001,B60H2001,,86,98164.35157,5,0.400292,0.427563,0.000723,1,0.343417,1226,0.171794
A61B17,A61B17,,52,197766.938812,5,0.354693,0.375482,0.000785,7,0.330196,421,0.052218
A61B18,A61B18,,41,40512.812325,5,0.353581,0.373058,0.000133,7,0.457692,357,0.04342
A61B2017,A61B2017,,81,371562.757439,5,0.387201,0.41323,0.002002,7,0.271203,857,0.112887
A61B2034,A61B2034,,36,87269.30336,5,0.368421,0.389082,0.000049,7,0.594958,354,0.065971
A61B2218,A61B2218,,16,14987.713951,5,0.332064,0.346915,0.000001,7,0.857143,90,0.020901
A61B34,A61B34,,36,62113.126076,5,0.365856,0.386987,0.000027,7,0.608403,362,0.067835
A61B6,A61B6,,55,102048.749626,5,0.382338,0.406104,0.000381,7,0.349406,500,0.09914
A61B7,A61B7,,34,44572.039978,5,0.35985,0.381335,0.000029,7,0.520833,275,0.072506
A61C9,A61C9,,8,1503.599876,5,0.320227,0.332964,0.00009,7,0.571429,12,0.008767
A61F11,A61F11,,13,3440.07222,5,0.33264,0.348149,0,12,0.833333,55,0.020723
A61F2,A61F2,,43,79368.824913,5,0.380631,0.403424,0.000459,7,0.351916,303,0.06484
A61F2011,A61F2011,,9,1823.036049,5,0.331146,0.345959,0,12,0.892857,25,0.013111
A61M1,A61M1,,26,34297.742813,5,0.337083,0.352811,0.000051,7,0.443333,133,0.018961
A61M29,A61M29,,10,3542.596085,5,0.324782,0.338091,0,7,0.972222,35,0.011991
G01S5,G01S5,,152,156104.068493,5,0.423026,0.454267,0.001016,36,0.317616,3597,0.348076
G02B13,G02B13,,56,20198.461632,5,0.379351,0.402915,0.000317,12,0.351515,522,0.085805
G02B15,G02B15,,9,6395.838081,5,0.327639,0.341489,0.000002,12,0.678571,19,0.012342
G02B21,G02B21,,29,37047.670586,5,0.368068,0.389138,0.000006,7,0.664021,251,0.071739
G02B23,G02B23,,35,12450.464073,5,0.359884,0.380322,0.000118,12,0.344029,193,0.046099
G03B15,G03B15,,45,21132.937271,5,0.385683,0.40942,0.000128,7,0.387949,367,0.096761
G03B2215,G03B2215,,34,22160.263191,5,0.371561,0.393761,0.000043,7,0.4375,231,0.061328
G10K11,G10K11,,88,111305.476513,5,0.385218,0.412709,0.000936,12,0.234697,878,0.125479
G10K2210,G10K2210,,54,87528.572868,5,0.375821,0.400122,0.000222,12,0.376633,519,0.095148
G16H80,G16H80,,54,25764.481094,5,0.368138,0.391628,0.000057,7,0.529753,730,0.13039
H04N13,H04N13,,112,126489.584835,5,0.409086,0.437769,0.00046,36,0.320229,1955,0.228043
H04N19,H04N19,,71,350705.453152,5,0.384909,0.410275,0.000061,36,0.584265,1411,0.181135
H04N2005,H04N2005,,41,13354.625038,5,0.384138,0.406191,0.000122,36,0.367949,287,0.075043
H04N2013,H04N2013,,47,18912.269051,5,0.383408,0.407451,0.000049,36,0.521739,540,0.122617
A61B2010,A61B2010,,8,6994.968323,5,0.321435,0.334741,0,7,0.952381,20,0.015973
G01N22,G01N22,,26,7872.149895,5,0.342684,0.359107,0.000043,1,0.456667,137,0.025895
G01N2201,G01N2201,,37,32833.800697,5,0.373224,0.394982,0.000122,36,0.390476,246,0.062842
G01N2333,G01N2333,,13,3845.44339,5,0.334613,0.347736,0.000002,6,0.727273,48,0.013456
A61B13,A61B13,,8,1807.313843,5,0.319188,0.331891,0,7,0.952381,20,0.005759
A61C11,A61C11,,8,1807.313843,5,0.319188,0.331891,0,7,0.952381,20,0.005759
A61C7,A61C7,,14,6823.314987,5,0.325223,0.338369,0.000101,7,0.525641,41,0.007358
A61C8,A61C8,,16,8002.962494,5,0.328116,0.342453,0.000016,7,0.590476,62,0.011673
A61F2005,A61F2005,,10,2619.929932,5,0.32896,0.342709,0.000008,7,0.75,27,0.009172
A61B2217,A61B2217,,8,11740.929199,6,0.286205,0.296941,0,7,0.904762,19,0.004377
A61C1,A61C1,,16,9742.478012,6,0.316999,0.328997,0.000154,7,0.533333,56,0.006968
A61F2002,A61F2002,,25,96820.208176,5,0.364466,0.384589,0.000076,7,0.514493,142,0.043881
A61F7,A61F7,,43,51459.944565,5,0.341676,0.359997,0.000192,7,0.405343,349,0.034108
A61H2023,A61H2023,,12,7609.600113,5,0.293474,0.304979,0.000002,7,0.8,44,0.004933
A61H2209,A61H2209,,10,6517.876808,5,0.300462,0.312061,0,7,0.833333,30,0.005692
A61L24,A61L24,,5,1111.681488,6,0.279735,0.289029,0,7,1,6,0.001625
A61L2400,A61L2400,,5,1111.681488,6,0.279735,0.289029,0,7,1,6,0.001625
B22F3,B22F3,,20,8036.055321,5,0.326746,0.340281,0.000177,8,0.409357,70,0.01293
B23D49,B23D49,,9,8996.497162,5,0.29269,0.30378,0,7,1,28,0.004062
B23D51,B23D51,,9,4498.248581,5,0.29269,0.30378,0,7,1,28,0.004062
B27B19,B27B19,,14,14384.862793,5,0.303481,0.315328,0.000137,7,0.564103,44,0.00515
G02B5,G02B5,,96,65140.179733,5,0.418823,0.445368,0.001565,12,0.23449,1047,0.156632
H01R3,H01R3,,6,2163.384888,6,0.307396,0.317644,0,7,1,10,0.004143
A61M13,A61M13,,12,2994.491615,5,0.325416,0.339055,0,7,1,55,0.016949
A61M19,A61M19,,12,4951.751572,5,0.309855,0.321281,0,7,1,55,0.006666
A61N2007,A61N2007,,14,6884.103546,6,0.306048,0.318405,0,7,0.935897,73,0.008365
A61N7,A61N7,,24,21506.235199,5,0.331289,0.346893,0.000006,7,0.703557,178,0.02569
A61B2050,A61B2050,,12,9999.433838,5,0.325637,0.339103,0.000004,7,0.836364,46,0.010531
A61B50,A61B50,,17,8524.695862,5,0.343481,0.359498,0.000052,7,0.558333,67,0.018162
A61C3,A61C3,,9,1883.512085,6,0.299711,0.310606,0,7,1,28,0.004779
A61F13,A61F13,,43,20530.170532,5,0.374171,0.396311,0.000949,7,0.277584,239,0.060924
A61F2210,A61F2210,,8,2042.106857,5,0.313681,0.324652,0,7,1,21,0.005246
A61F2230,A61F2230,,8,2042.106857,5,0.313681,0.324652,0,7,1,21,0.005246
A61F2250,A61F2250,,11,9358.875343,5,0.328734,0.342701,0.00001,7,0.755556,34,0.012429
A61L27,A61L27,,8,4084.213715,5,0.313681,0.324652,0,7,1,21,0.005246
A61M2025,A61M2025,,14,6550.071342,5,0.314943,0.326473,0.000002,7,0.782051,61,0.008964
G06N20,G06N20,,282,178800.798229,4,0.45156,0.489594,0.005762,36,0.226614,8915,0.602905
A61G13,A61G13,,17,6193.88839,5,0.332697,0.346194,0.000019,6,0.641667,77,0.011274
A61M27,A61M27,,14,3043.369682,5,0.32583,0.339625,0.000002,7,0.820513,64,0.014663
F24F8,F24F8,,34,20001.038521,5,0.374025,0.3943,0.000108,5,0.492424,260,0.03707
G02C3,G02C3,,18,5410.960045,5,0.349458,0.368379,0,36,0.970588,132,0.038864
G09G2354,G09G2354,,100,51345.320015,5,0.404855,0.432643,0.000227,12,0.40033,1942,0.229434
G09G2360,G09G2360,,72,61273.652451,5,0.391989,0.417357,0.000134,12,0.47163,1172,0.156847
H04N2213,H04N2213,,30,13872.925484,5,0.35591,0.376595,0.000018,36,0.642857,261,0.057709
A61B2576,A61B2576,,40,11191.424698,5,0.372825,0.395373,0.000021,7,0.581646,431,0.096558
A61G11,A61G11,,7,998.495926,5,0.314297,0.325448,0,15,1,15,0.005747
A61G2203,A61G2203,,43,20095.253006,5,0.382682,0.405735,0.000432,7,0.311266,268,0.078481
A63B2102,A63B2102,,35,37917.481277,5,0.355877,0.375708,0.000099,3,0.524064,294,0.048074
A63B33,A63B33,,24,21653.996777,5,0.359681,0.380509,0.000002,3,0.881423,223,0.052652
B60W2540,B60W2540,,166,139423.9855,4,0.42627,0.458007,0.000835,0,0.345824,4679,0.387313
B60W60,B60W60,,89,71116.318237,5,0.407435,0.434215,0.000158,0,0.506792,1940,0.244389
G06F2221,G06F2221,,72,45526.154903,4,0.390075,0.41545,0.000034,36,0.561771,1396,0.202935
A61F17,A61F17,,9,1966.639481,5,0.324617,0.338638,0,7,0.964286,27,0.017112
A61H2230,A61H2230,,40,103147.291039,5,0.362434,0.382895,0.000108,7,0.510121,378,0.058974
A63B26,A63B26,,14,3868.698593,5,0.332265,0.346846,0,7,0.987179,77,0.018992
G01C22,G01C22,,38,10421.315952,4,0.392993,0.415602,0.000082,7,0.501502,334,0.109352
H04L63,H04L63,,194,314156.606602,4,0.436703,0.469543,0.001086,36,0.306401,5677,0.441244
A61B8,A61B8,,20,27122.221527,5,0.349649,0.368435,0.000014,1,0.520468,89,0.033143
A61H5,A61H5,,16,5142.057724,5,0.330946,0.346059,0,7,0.866667,91,0.021812
A61K9,A61K9,,21,30400.595947,5,0.330092,0.345477,0.001037,7,0.447368,85,0.019355
A61M5,A61M5,,45,82628.309334,5,0.382567,0.405149,0.000353,7,0.381607,361,0.083911
B29C65,B29C65,,16,18677.799835,5,0.350096,0.366528,0.000017,7,0.657143,69,0.025332
B32B37,B32B37,,10,2962.805481,5,0.328312,0.341297,0,7,0.972222,35,0.012419
B32B38,B32B38,,10,2962.805481,5,0.328312,0.341297,0,7,0.972222,35,0.012419
B60H3,B60H3,,46,13417.510017,5,0.38646,0.409506,0.000234,7,0.581818,576,0.119183
B60K2370,B60K2370,,147,195136.442589,4,0.432518,0.461896,0.000732,0,0.339443,3593,0.36783
B60K35,B60K35,,128,43106.738686,4,0.423727,0.452576,0.000491,0,0.36333,2907,0.318274
B60K37,B60K37,,109,34421.967319,4,0.42627,0.453054,0.000398,0,0.384043,2219,0.279349
B60W2040,B60W2040,,83,40110.277245,4,0.397637,0.424118,0.000092,0,0.532671,1769,0.212075
B60W2510,B60W2510,,186,234550.835587,5,0.420384,0.454506,0.001418,0,0.270799,4609,0.329148
B60W2554,B60W2554,,103,97762.471348,4,0.405926,0.43372,0.000147,0,0.476995,2457,0.269302
B60W2555,B60W2555,,84,47271.36488,5,0.393436,0.420442,0.000144,0,0.519542,1768,0.210957
B60W2710,B60W2710,,193,218514.856537,5,0.422188,0.456952,0.001479,0,0.269252,4937,0.359546
B60W2754,B60W2754,,43,9776.136215,5,0.381312,0.40411,0.000002,0,0.845528,728,0.131552
B60W40,B60W40,,144,84917.915775,4,0.416685,0.447558,0.000663,0,0.361273,3668,0.342853
G01D21,G01D21,,35,8470.499268,5,0.380216,0.402212,0.000218,5,0.404635,227,0.065763
G01H1,G01H1,,26,6411.349342,5,0.357469,0.378011,0.000095,1,0.49,147,0.045713
G01H11,G01H11,,24,6129.79689,5,0.341646,0.35892,0.000182,1,0.422925,107,0.03094
G01N2291,G01N2291,,39,46778.754395,5,0.382338,0.404549,0.000361,1,0.359886,253,0.058398
G01N29,G01N29,,45,61825.172432,5,0.385025,0.407895,0.000447,1,0.321353,304,0.064615
G01V11,G01V11,,16,2925.153046,5,0.369592,0.38876,0.000033,6,0.52381,55,0.03667
G02C11,G02C11,,108,36698.398903,5,0.402349,0.431065,0.000754,12,0.267325,1516,0.198642
G02C2202,G02C2202,,23,4649.357521,5,0.366976,0.387118,0.000014,12,0.666667,154,0.049095
G02C5,G02C5,,28,8396.020653,5,0.349936,0.3691,0.000015,12,0.60114,211,0.052093
G04C10,G04C10,,29,7925.748184,5,0.380669,0.401369,0.001522,12,0.550265,208,0.065756
G04G17,G04G17,,37,11821.448166,5,0.373333,0.39559,0.000464,12,0.377778,238,0.062885
G04G19,G04G19,,18,2929.607597,5,0.371705,0.392158,0.000077,12,0.625,85,0.045251
G05B13,G05B13,,121,53774.441715,4,0.429804,0.456986,0.001154,0,0.391036,2792,0.322228
G05D23,G05D23,,47,13879.992336,5,0.407132,0.430014,0.00082,5,0.317874,329,0.105728
G06F16,G06F16,,251,220501.48772,4,0.441072,0.478276,0.003391,36,0.231711,7212,0.522699
H01M2010,H01M2010,,106,78131.222317,5,0.425466,0.452094,0.000452,10,0.340476,1859,0.264614
H02J2007,H02J2007,,63,20208.273071,4,0.414613,0.438521,0.000098,0,0.529878,1002,0.206284
H04R2225,H04R2225,,55,84894.14463,5,0.380178,0.404662,0.000109,12,0.443047,634,0.12161
H04R25,H04R25,,76,159893.669582,5,0.384369,0.410701,0.00013,12,0.390631,1084,0.154111
B81C1,B81C1,,22,28130.696045,5,0.335755,0.351542,0.000121,8,0.461905,97,0.01645
B81C2201,B81C2201,,18,6254.404877,5,0.334059,0.34924,0.000067,8,0.580882,79,0.01487
D03D13,D03D13,,7,1727.76474,5,0.327304,0.340646,0,7,0.933333,14,0.010263
G01N2033,G01N2033,,17,7752.267311,5,0.347181,0.363747,0.000014,6,0.55,66,0.025809
G01T1,G01T1,,79,43040.474228,5,0.405926,0.431956,0.000523,7,0.408591,1227,0.155845
G01T3,G01T3,,8,8982.962624,5,0.324096,0.337344,0.000003,7,0.761905,16,0.009723
G06K2009,G06K2009,,109,39055.163784,5,0.429083,0.45557,0.00024,36,0.418311,2417,0.301128
G06N7,G06N7,,122,58833.527611,5,0.40584,0.435814,0.00137,36,0.357163,2593,0.278277
G10L2015,G10L2015,,121,100283.725613,5,0.419006,0.447619,0.000325,12,0.42437,3030,0.316766
G16H30,G16H30,,30,21837.602173,5,0.351927,0.371698,0.000008,7,0.642857,261,0.068093
G16H70,G16H70,,41,21487.408791,4,0.387867,0.410106,0.000048,7,0.533333,416,0.100743
H01L2221,H01L2221,,28,34036.440201,5,0.361512,0.380396,0.000042,8,0.535613,188,0.041655
H01L51,H01L51,,108,205276.627495,5,0.417093,0.444886,0.002261,10,0.242991,1378,0.184283
H01R12,H01R12,,52,64114.783802,5,0.411323,0.434637,0.000064,14,0.523137,667,0.148062
H05K3,H05K3,,111,131251.868469,5,0.429659,0.456635,0.001208,8,0.273728,1641,0.213045
Y10S977,Y10S977,,18,14738.663925,5,0.336698,0.352411,0.000022,8,0.610294,83,0.016634
B60R1,B60R1,,88,40655.998669,5,0.414837,0.440993,0.000279,36,0.399626,1495,0.232456
B60R2300,B60R2300,,70,56918.587051,5,0.398256,0.423362,0.00007,36,0.497442,1167,0.188668
G01B2290,G01B2290,,4,1357.400589,6,0.277328,0.28631,0,6,1,3,0.001104
G01B9,G01B9,,15,11963.466171,5,0.322896,0.335636,0.000045,6,0.769231,70,0.008454
G02B3,G02B3,,24,15425.913223,5,0.355087,0.375148,0.000031,12,0.56917,144,0.04025
G02C7,G02C7,,60,28102.981792,5,0.385411,0.410354,0.000228,12,0.378141,647,0.120569
G03H1,G03H1,,22,23921.739624,5,0.358538,0.377742,0.000016,12,0.671429,141,0.044412
G03H2001,G03H2001,,18,18743.336678,5,0.35212,0.370929,0.000008,12,0.742647,101,0.036667
G03H2222,G03H2222,,16,5368.190468,5,0.35032,0.368752,0.000007,12,0.790476,83,0.030747
G06T15,G06T15,,74,44350.892853,5,0.379802,0.405401,0.000054,36,0.496575,1305,0.167949
A61F2013,A61F2013,,24,18606.781921,5,0.367821,0.388208,0.000468,7,0.462451,117,0.049533
A61G2205,A61G2205,,5,719.930504,5,0.327332,0.340698,0,7,0.833333,5,0.008094
A61K31,A61K31,,14,10087.261238,5,0.321354,0.33511,0.00129,7,0.461538,36,0.008746
A61K45,A61K45,,9,2460.852325,5,0.32583,0.33936,0,7,0.964286,27,0.009168
A61K47,A61K47,,9,7577.26741,5,0.320924,0.33412,0.000228,7,0.607143,17,0.007402
A61M2005,A61M2005,,16,10822.075653,5,0.334234,0.349005,0.000031,7,0.638095,67,0.01926
A61M39,A61M39,,21,11152.372803,5,0.335256,0.350795,0.00009,7,0.431579,82,0.014971
A61N2001,A61N2001,,4,1781.377869,5,0.31988,0.332425,0,7,0.666667,2,0.0067
A63B23,A63B23,,40,42832.635185,5,0.352444,0.372232,0.000091,3,0.495277,367,0.050174
B60W2756,B60W2756,,38,8274.213554,5,0.387553,0.410189,0.000004,0,0.768769,512,0.119766
C12P7,C12P7,,6,883.908165,5,0.320548,0.333077,0,7,0.9,9,0.006598
F41G3,F41G3,,40,17861.49736,5,0.36617,0.387548,0.001894,12,0.325236,241,0.061399
F41H11,F41H11,,36,11377.862049,5,0.370807,0.392275,0.000836,5,0.381513,227,0.064501
F41H3,F41H3,,13,2616.168739,5,0.340675,0.356465,0,7,0.969697,64,0.019865
F41H9,F41H9,,44,9768.449104,5,0.374244,0.396628,0.000217,6,0.365449,330,0.061623
F42B12,F42B12,,36,30036.301735,5,0.375012,0.39748,0.00225,5,0.346218,206,0.065531
G01D5,G01D5,,121,41174.288986,4,0.429083,0.45653,0.003744,12,0.187395,1338,0.21491
G01N2001,G01N2001,,30,9610.041763,5,0.369664,0.389655,0.000092,6,0.482759,196,0.041718
G01N2030,G01N2030,,7,1744.734619,5,0.329752,0.342362,0,6,0.933333,14,0.008436
G01N2800,G01N2800,,5,2563.535828,5,0.329638,0.342275,0,7,0.833333,5,0.008252
G01N30,G01N30,,7,1744.734619,5,0.329752,0.342362,0,6,0.933333,14,0.008436
G01S13,G01S13,,183,180314.043633,4,0.430576,0.463373,0.002051,0,0.246555,4061,0.385445
G01S2013,G01S2013,,91,108871.484825,4,0.400125,0.428072,0.000271,0,0.382522,1532,0.218079
G02B17,G02B17,,24,14403.584534,5,0.360662,0.380188,0.000013,12,0.640316,162,0.044271
G06T13,G06T13,,55,21894.263329,5,0.395709,0.419521,0.000042,36,0.533194,763,0.154037
G06T5,G06T5,,71,74701.143913,5,0.387357,0.413178,0.00007,36,0.487371,1177,0.165395
G10L21,G10L21,,81,60531.380859,5,0.39665,0.42331,0.000229,12,0.433861,1371,0.16936
H01F13,H01F13,,7,965.251221,5,0.33316,0.346111,0,12,0.933333,14,0.009273
H01F2038,H01F2038,,35,9435.651508,5,0.394528,0.416727,0.000225,0,0.470588,264,0.08576
H01F38,H01F38,,66,26350.479633,5,0.409392,0.433998,0.000472,0,0.327404,681,0.144841
H01F7,H01F7,,64,20691.542534,4,0.400878,0.426008,0.000895,12,0.225294,440,0.102368
H01L31,H01L31,,101,127574.725121,5,0.42354,0.450343,0.001034,5,0.272323,1348,0.198402
H03D7,H03D7,,35,18284.33699,5,0.354955,0.375391,0.000138,36,0.377897,212,0.047075
H03F1,H03F1,,87,106555.785835,5,0.395382,0.422584,0.000707,36,0.332695,1216,0.162524
H03F2200,H03F2200,,99,179623.284531,5,0.39575,0.423657,0.00066,36,0.327162,1555,0.184132
H03F2203,H03F2203,,58,80734.237755,5,0.368032,0.391688,0.000126,36,0.412281,658,0.097947
H03F3,H03F3,,119,225786.904575,5,0.397678,0.427437,0.000924,36,0.28379,1959,0.2039
H03G3,H03G3,,98,57337.755318,5,0.405926,0.433455,0.000702,36,0.322595,1502,0.194965
H03M13,H03M13,,38,84511.46257,5,0.374976,0.396841,0.000048,8,0.460961,307,0.078485
H03M7,H03M7,,45,36338.589355,5,0.365473,0.387869,0.000049,12,0.413319,391,0.087295
H04B7,H04B7,,156,292102.035793,4,0.409261,0.441497,0.001658,36,0.298785,3566,0.318436
H04L51,H04L51,,84,87346.198936,5,0.376558,0.403602,0.000038,36,0.505143,1719,0.201134
H04M2201,H04M2201,,50,19575.121254,5,0.373442,0.397019,0.000018,12,0.627551,738,0.131159
H04M2203,H04M2203,,36,27450.438339,5,0.366345,0.387765,0.00001,12,0.672269,400,0.094943
H04M2242,H04M2242,,23,9508.040073,5,0.360492,0.380726,0.000003,12,0.74026,171,0.062335
H04M3,H04M3,,71,93216.229057,5,0.37741,0.403385,0.000182,12,0.50352,1216,0.172636
H04N2007,H04N2007,,14,4396.664375,5,0.351927,0.371033,0,36,0.833333,65,0.042865
H04N2201,H04N2201,,42,20990.604706,5,0.384484,0.407538,0.000036,12,0.590244,484,0.122794
H04R2430,H04R2430,,91,46461.522346,5,0.394528,0.422115,0.000264,12,0.411486,1648,0.194517
H04R29,H04R29,,125,57555.219257,5,0.419006,0.448119,0.001011,12,0.325203,2480,0.28069
H04W8,H04W8,,134,98542.668873,4,0.40961,0.440389,0.000485,36,0.399863,3510,0.303757
B09B3,B09B3,,22,21918.546692,5,0.340373,0.355183,0.000521,11,0.452381,95,0.011064
G01R19,G01R19,,169,79921.205585,4,0.433446,0.464677,0.003548,0,0.250356,3512,0.352402
G01R31,G01R31,,282,254647.656658,4,0.452092,0.490029,0.005544,0,0.186172,7324,0.567802
G01T7,G01T7,,11,4434.790497,5,0.342561,0.358446,0.000007,7,0.644444,29,0.017687
G01V5,G01V5,,13,13389.965775,6,0.313681,0.324114,0.000003,7,0.757576,50,0.00763
G03B42,G03B42,,8,2107.670113,5,0.334934,0.348966,0,7,0.952381,20,0.012421
G06T1,G06T1,,64,28601.45446,5,0.375857,0.401021,0.000031,36,0.511521,999,0.155182
G21F3,G21F3,,5,1482.319321,6,0.304155,0.313456,0,12,1,6,0.003246
G06F2211,G06F2211,,10,2536.324219,5,0.338869,0.355487,0,1,0.916667,33,0.020984
A61C5,A61C5,,6,980.15419,6,0.254968,0.262105,0,9,1,10,0.000786
B05C17,B05C17,,7,2994.320068,6,0.278536,0.287213,0.00001,14,0.6,9,0.000903
B65D11,B65D11,,3,538.012589,7,0.218215,0.222922,0,9,1,1,0.000195
B21D37,B21D37,,11,2465.846542,5,0.313117,0.323875,0.000062,14,0.6,27,0.005797
B21D39,B21D39,,8,5106.276367,6,0.293295,0.302316,0,14,1,21,0.001745
B25B27,B25B27,,20,4660.104309,6,0.311693,0.323001,0.000115,14,0.479532,82,0.005836
B25B7,B25B7,,15,5839.856186,6,0.308608,0.3194,0.000034,14,0.626374,57,0.004582
B29C57,B29C57,,8,1702.092102,6,0.293295,0.302316,0,14,1,21,0.001745
A61F15,A61F15,,8,1320.320312,5,0.296651,0.30597,0,36,1,21,0.002873
A61H9,A61H9,,21,21418.198334,5,0.32192,0.335732,0.000018,7,0.573684,109,0.012203
B02C17,B02C17,,8,8113.302246,6,0.280573,0.289964,0,7,1,21,0.001715
C09C1,C09C1,,10,9639.429688,6,0.298847,0.308724,0.000058,7,0.666667,24,0.002294
C09C3,C09C3,,8,2704.434067,6,0.280573,0.289964,0,7,1,21,0.001715
C09D11,C09D11,,31,33641.933533,5,0.354071,0.374044,0.001568,11,0.245977,107,0.024702
G07D11,G07D11,,12,4212.847961,5,0.33192,0.346168,0.000022,36,0.545455,30,0.013841
G07F1,G07F1,,13,3170.421371,5,0.313066,0.325026,0.000005,36,0.712121,47,0.008968
G07F5,G07F5,,24,5315.375038,5,0.338272,0.355813,0.000034,36,0.750988,190,0.029921
F03G5,F03G5,,26,9221.669472,5,0.373152,0.394591,0.000048,3,0.62,186,0.060216
G01D11,G01D11,,50,12076.879082,5,0.39095,0.414012,0.001098,5,0.236395,278,0.078592
H02K23,H02K23,,7,1221.506775,5,0.320067,0.332351,0,5,0.933333,14,0.005447
